request_id,ip_origem,url_uri,metodo_http,user_agent,headers_extras,query_params,body,cookies,tamanho_requisicao,taxa_requisicoes_1m,tls_fingerprint,geolocalizacao,reputacao_ip,historico_sessao,label,tipo_ataque
7e05f09f,223.211.151.151,/contato,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=fcebd500-0895-4a84-ad03-9b6276db8951; theme=dark,237,5,1e551312e6706950250cfdececb630ed,BR,0.95,established,normal,none
01733b5b,31.186.245.247,/api/pedidos,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=13&ref=promo,,session_id=853f9909-ae33-4867-b820-18b8af76aaf0; theme=dark,424,6,533c51e0ffd0f7c89011881581f6c577,GB,0.88,established,normal,none
0b1ed586,48.64.73.12,/download?file=../../../etc/passwd,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=316f9f6d-c6a3-4871-955f-ecd910cd6a4b;,652,18,0620f86ca134345221c8a2ede986d972,CN,0.09,previously_flagged,suspeita,path_traversal
8902b2c8,120.17.234.86,/login,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=0a0360eb-b14e-45f5-a1b3-5abf035b6797; theme=dark,261,12,fa0116434706a4617d6db5522e551a5a,RU,0.92,established,normal,none
8c2a2b24,92.75.6.179,/login,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=8d40c491-d4f8-4425-8e19-d7cf16a94448; theme=dark,250,11,7a1db2233e58d8f46fa94b441d24552d,RU,0.81,established,normal,none
748846fb,12.252.23.174,/search,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""1; DROP TABLE users""}",session_id=f3e930fd-18fb-4524-ba52-963719491312;,515,6,285e4fb46886dc12567d6b94ad1ddaaa,GB,0.58,previously_flagged,suspeita,sqli
42bab572,25.134.254.115,/home,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""yoderrobert"", ""pass"": ""******""}",session_id=c13ad877-469c-4071-b7a5-035c9085ee7f; theme=dark,430,4,0a45d693241afd805f3f7b306d197fa5,IN,0.94,established,normal,none
c68567f1,217.118.224.66,/home,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=39&ref=promo,,session_id=74173628-f9da-431a-a87d-62574efa09f1; theme=dark,745,11,7e8d52ccd063db793bf2f8595ce3a8a6,US,0.97,new,normal,none
31f1d9c1,19.170.49.243,/api/pedidos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=4e94a13a-9c6c-4924-8439-cc06e2ef655a; theme=dark,431,8,e8e1b459da5838d4e0370059b74f5ac3,GB,0.81,established,normal,none
98a69a61,222.223.158.191,/api/users,POST,curl/7.68.0,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=971c939d-9b08-4df5-b765-d160f2d23f26;,291,83,ccce9338d3585c51632c19f5e2b6810e,IN,0.21,new,suspeita,bot
91d26384,151.50.252.24,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""walter71"", ""pass"": ""******""}",session_id=7951cb9f-f7c9-435c-bcbb-3e1015401451; theme=dark,203,3,03dd5a1b7a7d3e95d6a659b4e0b087be,BR,0.87,established,normal,none
f60eb915,186.92.49.137,/login,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""nataliewright"", ""pass"": ""******""}",session_id=327dee51-a565-4525-aed8-f773492bb1c5; theme=dark,315,6,134ea162d24d77465152dab79dfbbf8b,BR,0.91,new,normal,none
85c38629,80.216.82.71,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""todd40"", ""pass"": ""******""}",session_id=a5fd2dab-e5f3-4679-b84c-84e0a0064408; theme=dark,471,1,680ae8a1ba223236314f9d57efdefea2,CN,1.0,new,normal,none
ec8d0486,157.167.172.54,/login,DELETE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=f666b28a-ab63-43c8-abc4-aa6276dc372e;,458,4333,092ac54276d2554c7e5cad13fb9422dd,US,0.02,previously_flagged,suspeita,dos
cfe36a02,97.203.101.152,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=d8d9d103-1076-48d7-ae4d-6146d8d82d7e; theme=dark,560,12,23259b322ea29763786556c487499eee,DE,0.84,new,normal,none
46ed9a20,175.12.194.115,/login,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""sharongonzalez"", ""pass"": ""******""}",session_id=dd9ac145-0ad3-4532-85a0-0a8367e9fca9; theme=dark,217,4,8c181daebbb845d118f898a2f4cc864c,CN,0.92,new,normal,none
8125b62f,136.225.73.51,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""xcrane"", ""pass"": ""******""}",session_id=b816ef21-ef8a-49d9-85f2-9e859e5d0cf5; theme=dark,192,12,e87ba4dc3d0156261b3850fbe752cf57,BR,0.77,established,normal,none
e6627470,114.31.45.208,/download?file=/var/www/html/../../../etc/shadow,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=299b2d38-b492-44d2-af52-16b3c4f65861;,355,20,5750ac94d45601c67353a9e9517ae595,DE,0.52,previously_flagged,suspeita,path_traversal
c720ca08,178.59.73.170,/download?file=/var/www/html/../../../etc/shadow,PUT,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=b9aaa69d-00d4-4ff3-9612-6597ac2d0330;,713,26,220671e80724e40345032dc4e16c10ef,CN,0.53,new,suspeita,path_traversal
c29b0502,31.174.11.229,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""qphelps"", ""pass"": ""******""}",session_id=eded5632-cbe0-411b-9937-90517e95d356; theme=dark,306,14,764ba1827d4927886ee8962965a917a3,FR,0.94,established,normal,none
b03ae45a,200.64.230.35,/home,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=63&ref=promo,,session_id=b66a80e7-7641-445b-9c43-2a4d8585d075; theme=dark,162,2,bb9cf3d6e8957c834b7072263e785929,CN,0.76,established,normal,none
f57e4732,220.197.201.214,/admin,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' OR 1=1 --""}",session_id=34e2cc2f-28bb-4ace-96f2-3ec73d202cb9;,192,8,797f1fac1410c19e70ed30b535d73f6d,RU,0.15,previously_flagged,suspeita,sqli
7468b3da,181.18.35.205,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""anncannon"", ""pass"": ""******""}",session_id=7f0500a1-0ebd-439c-96f5-0260afd89c33; theme=dark,641,10,2b0df59812a129901d45cccb6ed7f789,CN,0.76,established,normal,none
151d599e,155.32.228.58,/contato,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""vbrooks"", ""pass"": ""******""}",session_id=c17b3114-f849-4ebb-9a96-f24d2e28974b; theme=dark,363,9,87d4dfe1f269667f6dde4029c1324c83,BR,0.98,new,normal,none
aab183e2,21.174.132.54,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""brendanwilliams"", ""pass"": ""******""}",session_id=7cd2959c-082a-45fc-ac76-276ab77af053; theme=dark,118,10,6e4aef3717154d6b0cc111fb9565222f,IN,0.93,established,normal,none
7819b147,174.36.176.140,/search,POST,Nikto/2.1.6,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=d7fac267-d52c-4c6e-b163-f75ac7806603;,575,72,fe6f31812257fcb7266d4574c4cbaf88,FR,0.26,new,suspeita,bot
7f46157b,175.88.247.42,/admin,DELETE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' OR 1=1 --""}",session_id=44d84371-c09f-4eef-8ee1-642dc2282faa;,344,13,eb983ebb92522c1f3e2daac243055777,IN,0.54,previously_flagged,suspeita,sqli
d5c2794f,146.217.180.24,/api/pedidos,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=0cb3787e-4d94-4c7c-85b4-9f7be4387b57; theme=dark,134,3,468b619babed477a229e3409723d32e1,BR,0.99,established,normal,none
e5a0f949,67.21.193.237,/contato,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=38&ref=promo,,session_id=58c53a77-a36e-4859-94b4-a8afc96945a9; theme=dark,156,7,88b990a0558d044200f75033e86f3152,CN,0.79,new,normal,none
2e41c0ef,223.129.249.43,/admin,POST,curl/7.68.0,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=b851ca88-ed5e-4475-b16f-21eb9a173f33;,300,61,30139234fdc3ce2c406c60c80887c328,BR,0.25,new,suspeita,bot
9439a641,68.153.72.132,/home,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=be07d8f9-6c20-4699-993b-e5bb05f0e16f; theme=dark,236,8,722046247f1a62a82df689c9824390a7,BR,0.74,established,normal,none
d84ee5e8,110.238.150.80,/search,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,search=javascript:eval('var a=1'),,session_id=060a8696-1442-4478-b1fc-7fcd74ba761c;,388,18,235ad429720473d8bf1b39f1b114196c,RU,0.47,new,suspeita,xss
af747170,41.162.6.121,/download?file=../../../etc/passwd,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=1480e519-847a-40ba-823a-06a101fd8831;,628,10,2421b570d5924919d949c4970e703ba0,RU,0.02,new,suspeita,path_traversal
56286b5f,159.154.0.35,/admin,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,search=javascript:eval('var a=1'),,session_id=5a64ca8a-936e-452c-adb3-664d40a7cbee;,804,23,9bab0860c3ed6f3744345902b8c1d63b,GB,0.03,new,suspeita,xss
f1bbf0ce,6.159.239.254,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""williamschristopher"", ""pass"": ""******""}",session_id=98df4059-c20d-4461-ae81-6e9efb5dd7e7; theme=dark,582,3,0e6a992ec45220855bed9f1ff59e9178,BR,0.98,new,normal,none
e873265d,19.156.103.18,/search,DELETE,sqlmap/1.5.8#dev (http://sqlmap.org),Content-Type: text/html; Accept-Language: pt-BR,,,session_id=e7345760-8d10-4ee4-888b-73f11b3cfeec;,772,71,edb1d16b26e2b8e2d0de4fa8869821b6,FR,0.29,previously_flagged,suspeita,bot
92f01590,5.235.101.128,/search,POST,Nmap Scripting Engine,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=3960c259-8298-4b6c-9f17-783b64266576;,781,27,500081ec03c152d07e8104c59a0b2485,DE,0.39,previously_flagged,suspeita,bot
4db752e5,163.136.25.51,/produtos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""morgan17"", ""pass"": ""******""}",session_id=333d6e5b-1049-4e11-b569-c54ef4c31c94; theme=dark,482,12,bd875a554603883969420858ecf035c4,GB,0.87,established,normal,none
4b246024,179.102.92.142,/login,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""rmoody"", ""pass"": ""******""}",session_id=e62b9850-3b1d-47e8-8a6c-51946e6c1eb6; theme=dark,189,2,4825ea70d9ad0adcb1e15c1e1cc0f9c7,BR,0.95,new,normal,none
f81ca27b,75.159.74.167,/search,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=<script>alert(1)</script>,,session_id=5a1c22c2-8dfb-4898-b200-4e71bb75b04a;,701,5,503de1f669429af16ec83776e209333d,FR,0.14,new,suspeita,xss
4a2518a0,128.19.214.230,/search,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=a01b5689-368f-4806-ac77-7d153ef4849a;,581,1663,d2979da7f077e979c2f9716e5efa5874,BR,0.14,previously_flagged,suspeita,dos
423b1490,94.27.159.146,/login,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' OR 1=1 --""}",session_id=3bcd6f0b-f46f-4cf1-aaa3-5a9941865110;,673,20,a100e64775aa318f59f138714c2b66a8,US,0.42,new,suspeita,sqli
491a70a1,59.92.75.64,/download?file=..%2F..%2Fwindows%2Fwin.ini,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=dc877ac1-e2b5-4d7e-9489-a03fbe6bdcbc;,628,27,5070af0154783d7787f1c114802cff1f,GB,0.33,previously_flagged,suspeita,path_traversal
74b75fce,53.125.251.117,/login,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' OR 1=1 --""}",session_id=72d2f42a-62aa-47d1-9ff8-c6c071253daa;,339,16,264d2abec44dff952b3215a03707fe54,CN,0.27,new,suspeita,sqli
786d72aa,142.184.107.27,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=97&ref=promo,,session_id=3afb1a48-d0a6-470f-9601-3c07fa0c5050; theme=dark,752,13,d1199e9bc27dff1569a105321443570b,DE,0.8,new,normal,none
b3df6b59,36.90.134.10,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""rwilson"", ""pass"": ""******""}",session_id=ede08879-748f-4648-b4e0-0cf9485fa054; theme=dark,789,7,e6760172d551855159838f28a6d3a5d0,CN,0.85,new,normal,none
d3b221f5,221.156.197.88,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""grahamvictoria"", ""pass"": ""******""}",session_id=71bb8041-aa9d-4ee4-945d-0359ad3246b6; theme=dark,717,10,4f43e6c10290b324016f3680f3e67ec8,US,0.96,established,normal,none
346680e4,219.221.202.230,/search,PUT,sqlmap/1.5.8#dev (http://sqlmap.org),Content-Type: text/html; Accept-Language: pt-BR,,,session_id=58beca63-89c7-4c1d-b0e0-2a8a2af8ca81;,692,51,e002d6937a4ea7a51e4440e039f797b1,CN,0.32,new,suspeita,bot
e4e1fb5c,220.168.151.16,/admin,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=<script>alert(1)</script>,,session_id=2009ee8f-53ba-4179-8ad5-5d2abdf28719;,735,2,1e7c7449725709605db1785f08873247,GB,0.14,previously_flagged,suspeita,xss
932f74cb,3.4.38.118,/api/users,PUT,Nikto/2.1.6,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=d43c5966-52cd-4176-94d0-c6eab5d8d7cb;,671,69,74016e6d43abe914cb774064474754a4,US,0.33,previously_flagged,suspeita,bot
8fa5f61d,38.127.180.146,/contato,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""morgantracy"", ""pass"": ""******""}",session_id=d53b6931-39a0-4867-807d-110de69e800f; theme=dark,471,1,deb9f8b5c6bc6c5addc5bbfbb5eb8533,RU,0.94,established,normal,none
01089b08,71.232.51.223,/api/pedidos,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=53496af0-bf4e-46ea-a186-493971e8d630; theme=dark,742,2,23e4b2061817a80c77b36126d3fae9cd,GB,0.81,established,normal,none
63df9259,59.79.196.17,/admin,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=958196ae-ba91-4e71-b921-02fc9326e3b8;,267,4029,c051b64f00f8d2667c73551b281ba1fb,FR,0.09,previously_flagged,suspeita,dos
f96bc6cf,116.73.238.232,/contato,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=83&ref=promo,,session_id=1b8567b0-e4bc-4fab-bb9c-f2c703e90e1f; theme=dark,587,5,2c775ccdfea207e3bdd73c74180bd0c9,DE,0.75,established,normal,none
360ff0a4,78.117.80.115,/api/users,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=06cd434a-63c7-4699-bf8d-67ad50f67839;,473,3814,c7aff1eb6c8dc7b0869f0afa5a793107,RU,0.12,previously_flagged,suspeita,dos
a2fee4cc,129.152.45.193,/produtos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=9f19b0f9-0601-4f3e-a3cb-96c59d1c25da; theme=dark,586,10,00cd56e851762a0931f5212ef2bbedb8,IN,0.75,established,normal,none
8cba7949,152.111.108.17,/search,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=bf6962d5-6b66-447b-bc38-d2fe35e8003b;,417,4239,b4efa1d8901ab2a514881cbad076bbcd,US,0.28,previously_flagged,suspeita,dos
679291e3,155.38.193.180,/api/pedidos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=eda19aff-7013-4ed4-aeaa-0d387b52d929; theme=dark,343,15,83e14b7b47c3cbb7890ebef3d300a75a,BR,0.9,established,normal,none
f4a91953,34.232.21.240,/login,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""cynthia27"", ""pass"": ""******""}",session_id=258877f2-87c9-4593-852e-4038b0f0b711; theme=dark,284,10,5a895c4831778cb31466515cde579422,CN,0.88,new,normal,none
02ab107f,194.227.124.157,/api/users,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=<script>alert(1)</script>,,session_id=ebac4b72-b10e-447c-b981-e1497fc1b351;,355,4,7d9d1d521f5af47860496a24e9d539fb,GB,0.07,new,suspeita,xss
76812771,27.252.130.48,/produtos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""gutierrezjessica"", ""pass"": ""******""}",session_id=672aa2a7-0963-4d7d-8b92-fee68659b759; theme=dark,559,1,c314ec34b85669b6d531447670dac6ca,RU,0.71,new,normal,none
e008c7d2,130.86.73.51,/login,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=91114c48-657a-4614-ab25-ebad7d41b862; theme=dark,214,15,cef9613f07f4660448c9638f8cd358aa,GB,0.7,established,normal,none
b9e61a7b,199.175.209.12,/contato,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""katherineconway"", ""pass"": ""******""}",session_id=8c92045f-d811-463a-a4fe-eff3fb8a3155; theme=dark,793,1,003ea41268ee547a185548e054b1ba8b,RU,0.91,established,normal,none
39096ef2,93.97.50.92,/download?file=..%2F..%2Fwindows%2Fwin.ini,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=84459f33-b57e-4198-b961-35399a041768;,340,23,0179c460ecac88a31912cb16932356b5,CN,0.39,previously_flagged,suspeita,path_traversal
1dc9f1bd,87.214.172.95,/home,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=7c37fcf7-4c8c-4b0d-9456-a93f73404890; theme=dark,600,7,88c1de7f806fd75c8e9745b2e05c2b5f,US,0.96,new,normal,none
e2ee459b,134.12.16.108,/admin,DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""1; DROP TABLE users""}",session_id=0fdc4893-b2ac-4648-9f73-1733d678725c;,434,21,36511d9bef9fa465c0d6a2480e910d71,CN,0.29,new,suspeita,sqli
6129cc88,36.133.100.89,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""jennafisher"", ""pass"": ""******""}",session_id=094da2be-77e7-4742-b1f1-7f2f963c1a6b; theme=dark,380,8,fef78b841729b35d04079727c6076df5,RU,0.96,new,normal,none
8c8c3530,37.170.232.117,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""ncantu"", ""pass"": ""******""}",session_id=88987ab3-3abc-46e9-b2da-853109ad4d56; theme=dark,396,10,6b89325522d81540ec50a3b6e374848d,US,0.94,established,normal,none
e1157e98,178.75.125.177,/search,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=c8438f13-10f8-4c1f-9da4-782d54ef5bca;,698,100,5a461fe095cc564f35829aedc43197b8,CN,0.03,new,suspeita,dos
29860408,13.16.204.214,/produtos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""bflores"", ""pass"": ""******""}",session_id=0b638039-93ca-429c-81a2-860a28fcd8a6; theme=dark,151,12,065c0334aabe1005b5b2948d186b1df5,BR,0.73,new,normal,none
e4b04bb8,190.85.255.159,/login,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=195a569a-8b5c-40b7-97d9-b545a1c428ba;,128,915,eadc7be57782b7aefea350759a11cc3f,US,0.24,new,suspeita,dos
